client_id,age,region,income,transaction_amount,channel,department,signup_date,is_active,score,legacy_flag,comment,client_type
102097,38.7,SPB,48282.79,5843.06,partner,risk,2025-01-27,false,0.47,0,повторное обращение,retail
102098,38.0,NSK,40887.08,9960.61,web,growth,2026-05-08,false,0.5113,0,документы на проверке,corporate
102099,45.8,NSK,,18761.44,mobile,ml,2025-04-18,true,0.5048,0,клиент не отвечает,corporate
2324,57.8,SPB,94448.72,3541.84,mobile,support,2025-07-27,true,0.5227,0,повторное обращение,corporate
102101,49.8,NSK,78333.97,7900.35,web,legal,2026-03-13,true,0.8397,0,перевод в другой отдел,corporate
102102,42.0,KZN,,3311.33,web,ops,2025-02-20,false,0.587,0,повторное обращение,corporate
102103,50.6,MSK,,6787.84,mobile,sales,2025-06-14,false,0.9766,0,документы на проверке,sme
102104,26.3,MSK,38370.63,4277.73,web,sales,2025-01-01,false,0.649,0,заявка принята,retail
102105,48.1,KZN,53988.57,12886.26,mobile,growth,2025-01-31,false,0.2428,0,документы на проверке,retail
102106,25.6,MSK,88158.74,11628.74,mobile,risk,2025-04-29,true,0.4122,0,клиент не отвечает,sme
1615,71.7,OTHER_17,,5230.54,offline,sales,2025-12-27,false,0.6604,0,перевод в другой отдел,retail
102108,27.8,UNKNOWN,43373.44,6414.62,web,legal,2024-11-14,false,0.5754,0,перевод в другой отдел,corporate
102109,45.4,UNKNOWN,40078.91,12331.71,offline,ops,2025-05-13,true,0.7115,0,,retail
102110,30.4,SPB,34962.05,5702.92,web,support,2024-08-23,true,0.714,0,,retail
102111,75.5,OTHER_17,,10820.57,mobile,risk,2026-06-11,true,0.6134,0,документы на проверке,corporate
102112,39.4,SPB,66658.24,3239.48,offline,risk,2025-05-27,true,0.1701,0,документы на проверке,sme
102113,52.7,OTHER_17,54418.95,14610.75,web,ops,2026-01-04,true,0.3074,0,клиент не отвечает,retail
1982,35.2,KZN,54017.03,10910.58,web,sales,2024-10-02,false,0.1022,0,клиент не отвечает,retail
102115,36.7,EKB,71317.5,10153.17,web,ml,2024-08-01,false,0.2998,0,повторное обращение,corporate
102116,44.4,EKB,,10011.87,web,support,2024-10-11,true,0.5869,0,,retail
102117,45.7,NSK,,6767.78,offline,growth,2024-12-28,true,0.3432,0,документы на проверке,corporate
102118,27.6,MSK,,1870.67,web,ops,2026-05-30,false,0.4474,0,,corporate
102119,35.0,SPB,57398.31,4732.94,mobile,sales,2025-01-18,false,0.4664,0,повторное обращение,retail
102120,40.0,EKB,45563.52,12287.68,partner,legal,2024-08-02,false,0.178,0,заявка принята,retail
2592,36.5,MSK,107737.42,3028.73,offline,growth,2026-03-18,false,0.5688,0,повторное обращение,sme
102122,62.8,OTHER_17,48903.0,1071.06,offline,ops,2026-06-07,true,0.7856,0,повторное обращение,sme
102123,37.8,SPB,46723.87,1120.35,offline,risk,2026-04-18,true,0.5967,0,заявка принята,sme
102124,19.3,UNKNOWN,41492.76,9286.88,partner,support,2025-11-10,false,0.5855,0,повторное обращение,sme
102125,37.8,UNKNOWN,,4384.83,mobile,ops,2026-03-19,true,0.8238,0,,corporate
102126,46.9,UNKNOWN,29458.75,2145.66,mobile,support,2026-05-20,false,0.9427,0,повторное обращение,sme
102127,37.4,UNKNOWN,95210.98,32060.85,partner,ops,2025-10-08,true,0.5122,0,документы на проверке,corporate
1453,22.7,KZN,120833.09,10865.01,web,sales,2025-11-09,false,0.5596,0,перевод в другой отдел,retail
102129,38.0,NSK,76040.92,4592.82,mobile,sales,2025-11-15,false,0.4134,0,перевод в другой отдел,retail
102130,37.1,MSK,158802.08,22460.4,web,legal,2024-10-14,false,0.3674,0,,retail
102131,44.9,MSK,,19447.15,mobile,support,2025-05-11,true,0.6067,0,повторное обращение,sme
102132,72.0,MSK,,4716.59,mobile,ml,2024-09-02,true,0.6252,0,перевод в другой отдел,sme
102133,46.2,EKB,85445.94,11634.03,mobile,legal,2025-03-25,false,0.2012,0,повторное обращение,retail
102134,28.5,SPB,86513.61,5970.78,web,ml,2025-04-14,false,0.7016,0,повторное обращение,retail
1421,55.0,SPB,90477.38,10236.82,web,sales,2024-09-30,true,0.7945,0,,corporate
102136,29.7,SPB,74931.8,4093.61,web,support,2025-03-19,false,0.5987,0,перевод в другой отдел,sme
102137,35.3,KZN,,7352.61,partner,ops,2026-04-28,true,0.6568,0,перевод в другой отдел,retail
102138,61.5,SPB,35638.0,9413.64,web,legal,2026-05-10,false,0.5565,0,перевод в другой отдел,corporate
102139,56.8,SPB,128786.06,559.7,web,risk,2025-01-23,true,0.5239,0,документы на проверке,retail
102140,37.6,UNKNOWN,63304.15,4104.26,web,sales,2024-08-20,false,0.6278,0,перевод в другой отдел,sme
102141,27.4,EKB,43485.78,5812.68,mobile,risk,2024-10-08,false,0.4519,0,документы на проверке,corporate
1763,52.4,EKB,49473.33,20931.22,mobile,risk,2025-12-21,false,0.6393,0,,retail
102143,35.1,SPB,45050.67,11803.75,mobile,ops,2024-10-26,true,0.896,0,перевод в другой отдел,corporate
102144,60.0,MSK,157673.91,1935.09,mobile,ops,2025-03-23,true,0.6727,0,клиент не отвечает,corporate
102145,50.9,KZN,143679.92,9342.95,web,sales,2024-07-27,true,0.5749,0,,retail
102146,38.9,SPB,91337.31,8954.03,mobile,support,2026-02-16,true,0.3133,0,повторное обращение,retail
102147,51.6,SPB,86875.57,5725.43,mobile,sales,2025-12-11,true,0.1431,0,,retail
102148,46.9,MSK,,4132.74,web,growth,2025-12-18,true,0.6297,0,клиент не отвечает,retail
1965,50.8,UNKNOWN,129115.6,2373.35,partner,ml,2025-03-08,true,0.6889,0,,sme
102150,46.0,NSK,63157.85,3193.37,mobile,ml,2025-12-17,false,0.3764,0,документы на проверке,sme
102151,36.5,MSK,179747.14,49848.25,mobile,ml,2026-01-17,false,0.7678,0,заявка принята,retail
102152,41.7,SPB,8660.85,13447.17,offline,growth,2026-01-13,true,0.9275,0,повторное обращение,corporate
102153,12.9,EKB,16501.02,4999.47,web,ops,2026-04-04,true,0.5259,0,заявка принята,corporate
102154,48.4,MSK,46841.23,6726.0,mobile,risk,2025-09-15,true,0.4905,0,клиент не отвечает,corporate
102155,21.4,SPB,43011.03,3231.33,mobile,risk,2024-09-02,false,0.5155,0,перевод в другой отдел,sme
950,39.4,MSK,43176.17,3219.96,mobile,ops,2025-08-20,false,0.5911,0,заявка принята,retail
102157,29.7,SPB,34718.23,27656.54,mobile,ml,2026-06-01,true,0.6521,0,повторное обращение,sme
102158,51.0,OTHER_17,46375.76,17682.68,mobile,risk,2025-12-02,false,0.6251,0,,sme
102159,36.7,SPB,125932.73,6249.09,mobile,risk,2024-12-10,true,1.0712,0,,retail
102160,27.0,NSK,91663.07,6210.27,mobile,growth,2024-12-28,false,0.5429,0,документы на проверке,retail
102161,27.6,MSK,52877.47,2969.51,mobile,ops,2024-10-21,false,0.465,0,перевод в другой отдел,retail
102162,44.7,SPB,,9952.5,mobile,ml,2024-09-20,false,0.4416,0,документы на проверке,retail
3126,19.2,SPB,42685.06,4687.49,web,ops,2026-05-30,true,0.6847,0,документы на проверке,sme
102164,41.4,UNKNOWN,20762.16,5042.89,partner,risk,2025-07-10,true,0.4511,0,повторное обращение,retail
102165,37.1,SPB,29326.99,16507.87,web,legal,2025-05-30,false,0.6181,0,клиент не отвечает,retail
102166,51.5,EKB,55797.08,4042.67,mobile,risk,2025-05-03,false,0.6952,0,,retail
102167,37.8,OTHER_17,27064.7,7443.73,offline,support,2024-07-19,true,0.7251,0,,corporate
102168,57.7,MSK,85991.17,4835.83,offline,risk,2025-01-30,false,0.4911,0,документы на проверке,retail
102169,64.4,NSK,36130.0,12322.35,mobile,sales,2026-04-05,true,0.448,0,клиент не отвечает,retail
2904,55.7,EKB,44251.34,9491.19,mobile,ops,2024-11-09,false,0.526,0,заявка принята,retail
102171,40.3,MSK,47169.66,13048.86,mobile,support,2025-03-09,true,0.7714,0,заявка принята,corporate
102172,26.5,MSK,62758.75,21001.88,web,growth,2024-09-18,false,0.4431,0,перевод в другой отдел,sme
102173,64.7,UNKNOWN,74119.34,11076.44,web,sales,2026-02-10,false,0.3724,0,документы на проверке,sme
102174,14.7,UNKNOWN,82325.0,10279.83,partner,sales,2025-08-21,true,0.5283,0,,corporate
102175,39.0,KZN,32960.75,3808.05,web,sales,2025-06-22,true,0.4549,0,повторное обращение,corporate
102176,64.8,MSK,87280.45,13797.07,partner,ml,2024-12-05,true,0.6889,0,перевод в другой отдел,corporate
2974,44.9,KZN,118492.64,18540.05,offline,support,2024-10-13,true,0.9003,0,повторное обращение,retail
102178,11.6,NSK,54227.97,4079.21,web,growth,2026-04-27,true,0.6964,0,документы на проверке,corporate
102179,29.4,UNKNOWN,136583.12,3118.81,mobile,legal,2024-11-22,true,0.4104,0,заявка принята,sme
102180,45.2,SPB,88760.41,3067.66,partner,growth,2026-01-15,false,0.4744,0,повторное обращение,retail
102181,49.1,MSK,75760.1,8028.27,mobile,ops,2025-12-16,true,0.6842,0,перевод в другой отдел,sme
102182,42.3,MSK,,4763.68,offline,growth,2025-11-08,true,0.366,0,,corporate
102183,66.5,UNKNOWN,58156.25,8692.31,mobile,ml,2026-04-03,false,0.8113,0,перевод в другой отдел,corporate
2963,42.0,MSK,66272.75,6509.4,mobile,ops,2025-09-14,false,0.4939,0,клиент не отвечает,corporate
102185,37.4,MSK,70454.86,2421.65,partner,risk,2025-08-21,true,0.5189,0,,corporate
102186,27.2,MSK,183268.54,5171.11,web,sales,2026-03-17,false,0.7908,0,,sme
102187,15.6,NSK,58758.07,35273.5,mobile,sales,2026-02-11,true,0.7981,0,документы на проверке,corporate
102188,35.8,NSK,81385.02,5097.58,web,support,2025-01-13,false,0.6122,0,перевод в другой отдел,corporate
102189,35.9,MSK,78288.14,14905.13,web,support,2026-04-21,true,0.7519,0,повторное обращение,sme
102190,20.2,MSK,36321.22,2654.84,mobile,ml,2024-08-02,false,0.4701,0,заявка принята,corporate
768,39.9,UNKNOWN,,30638.32,mobile,support,2026-06-09,true,0.3988,0,,corporate
102192,21.8,NSK,,3070.04,partner,ml,2025-11-20,false,0.5163,0,документы на проверке,retail
102193,33.8,MSK,125769.15,6403.82,offline,sales,2025-08-25,true,0.4558,0,перевод в другой отдел,sme
102194,31.9,EKB,73011.22,18045.85,partner,sales,2025-09-12,false,0.5917,0,клиент не отвечает,sme
102195,43.4,NSK,108786.48,7434.01,web,legal,2024-11-10,true,0.8063,0,перевод в другой отдел,corporate
102196,50.9,UNKNOWN,106188.0,24924.3,mobile,legal,2024-10-30,false,0.5541,0,перевод в другой отдел,corporate
102197,61.6,SPB,48147.48,2395.39,web,risk,2025-06-13,true,0.3986,0,заявка принята,retail
2821,39.7,MSK,26100.96,8897.89,web,ml,2025-03-09,false,0.6253,0,заявка принята,retail
102199,57.8,UNKNOWN,48897.07,2042.6,web,risk,2025-06-25,true,0.4727,0,клиент не отвечает,retail
102200,35.0,SPB,95756.7,2760.79,web,support,2025-09-09,false,0.1743,0,документы на проверке,retail
102201,43.5,MSK,,9495.5,web,growth,2026-05-22,false,0.5113,0,,sme
102202,35.0,UNKNOWN,74393.33,2369.78,web,support,2024-09-24,true,0.4993,0,клиент не отвечает,sme
102203,39.8,MSK,76078.65,23138.59,web,legal,2026-02-25,true,0.4851,0,перевод в другой отдел,retail
102204,37.1,MSK,69133.89,3961.54,web,ops,2026-06-03,true,0.6296,0,перевод в другой отдел,sme
1316,35.1,EKB,73634.92,9461.47,mobile,growth,2025-02-23,false,0.4331,0,повторное обращение,corporate
102206,44.4,OTHER_17,,11403.36,mobile,sales,2024-08-17,true,0.6808,0,документы на проверке,retail
102207,70.3,OTHER_17,159912.31,31654.19,mobile,support,2024-09-07,false,0.7697,0,клиент не отвечает,retail
102208,46.9,OTHER_17,44237.13,8429.11,mobile,legal,2024-12-10,false,0.4001,0,перевод в другой отдел,retail
102209,26.1,UNKNOWN,23309.74,8353.44,mobile,support,2026-01-24,true,0.5621,0,перевод в другой отдел,corporate
102210,57.7,MSK,88876.18,9161.99,web,ops,2026-02-17,false,0.2585,0,документы на проверке,retail
102211,40.3,OTHER_17,117629.22,4719.13,mobile,ops,2026-01-09,false,0.5528,0,,sme
302,50.6,MSK,54103.31,3347.61,mobile,ml,2026-04-20,true,0.7728,0,,corporate
102213,7.9,EKB,48402.82,3397.36,web,growth,2024-09-08,true,0.4629,0,перевод в другой отдел,corporate
102214,34.0,MSK,13839.23,12687.58,mobile,ops,2025-01-07,false,0.1986,0,перевод в другой отдел,retail
102215,39.6,EKB,28563.2,3977.68,mobile,sales,2024-08-11,false,0.6406,0,заявка принята,corporate
102216,56.4,MSK,89011.37,8096.37,web,risk,2024-10-18,false,0.5619,0,клиент не отвечает,retail
102217,42.3,SPB,,8838.26,web,growth,2024-11-09,false,0.8286,0,перевод в другой отдел,sme
102218,57.1,MSK,24718.68,7591.3,offline,ml,2025-04-27,true,0.8968,0,,sme
2636,42.5,UNKNOWN,51967.45,36961.8,web,sales,2025-09-30,true,0.7281,0,,corporate
102220,41.4,SPB,99480.63,4796.91,web,risk,2026-04-29,true,0.4518,0,перевод в другой отдел,corporate
102221,33.7,NSK,87955.18,6229.33,web,risk,2025-10-22,false,0.5934,0,повторное обращение,retail
102222,31.6,UNKNOWN,33339.86,3288.67,web,risk,2025-04-22,false,-0.0185,0,клиент не отвечает,corporate
102223,29.9,UNKNOWN,322346.22,3759.51,partner,ops,2025-05-09,false,0.4965,0,заявка принята,sme
102224,70.6,SPB,61562.61,2992.04,mobile,legal,2025-05-07,true,0.4688,0,клиент не отвечает,corporate
102225,8.6,KZN,102979.78,11838.77,mobile,risk,2025-12-28,true,0.7109,0,,retail
2451,14.5,MSK,50700.37,1940.27,web,support,2024-08-04,true,0.7897,0,,sme
102227,27.5,MSK,34828.29,2535.23,mobile,risk,2025-07-24,false,0.767,0,клиент не отвечает,sme
102228,26.5,MSK,41896.77,5834.3,mobile,growth,2024-09-30,false,0.7012,0,документы на проверке,corporate
102229,22.8,KZN,68479.38,11960.51,web,growth,2024-11-23,true,0.5603,0,перевод в другой отдел,corporate
102230,41.9,MSK,,9168.11,web,legal,2026-05-06,true,0.4562,0,перевод в другой отдел,retail
102231,55.3,OTHER_17,33682.22,7774.3,web,risk,2025-03-16,false,0.6117,0,клиент не отвечает,corporate
102232,33.7,OTHER_17,100284.17,13400.99,mobile,legal,2026-01-21,true,0.4875,0,повторное обращение,sme
2,43.4,MSK,57145.58,11519.21,offline,legal,2025-10-29,false,1.0011,0,клиент не отвечает,retail
102234,61.7,MSK,34132.4,5044.87,mobile,risk,2025-05-24,false,0.3712,0,,retail
102235,41.8,MSK,129886.74,2505.2,web,ops,2024-12-14,true,0.9142,0,повторное обращение,sme
102236,46.5,KZN,23395.05,3038.0,web,legal,2025-06-13,false,0.2982,0,клиент не отвечает,retail
102237,46.7,OTHER_17,49702.95,4297.28,web,ops,2025-05-14,false,0.4372,0,перевод в другой отдел,retail
102238,21.9,MSK,,27120.8,web,ml,2025-08-04,true,0.6066,0,повторное обращение,retail
102239,27.4,NSK,84870.85,4756.47,partner,sales,2025-08-20,false,0.8401,0,перевод в другой отдел,corporate
1140,24.1,UNKNOWN,79881.88,21933.19,mobile,growth,2024-10-31,true,0.6132,0,перевод в другой отдел,corporate
102241,22.9,MSK,87297.99,6407.87,mobile,risk,2025-07-06,true,0.5504,0,перевод в другой отдел,sme
102242,28.1,MSK,53229.08,1438.47,mobile,legal,2025-08-15,true,0.5726,0,повторное обращение,sme
102243,20.3,UNKNOWN,48615.67,5784.45,web,growth,2024-12-14,false,0.7567,0,перевод в другой отдел,corporate
102244,60.4,EKB,110672.47,7279.63,mobile,ml,2026-01-12,false,0.4455,0,заявка принята,corporate
102245,15.3,MSK,42360.87,13383.76,offline,sales,2026-03-05,false,0.5724,0,заявка принята,sme
102246,32.6,MSK,115016.58,3093.07,web,support,2024-12-26,true,0.5564,0,перевод в другой отдел,corporate
1465,50.3,NSK,46315.65,3911.82,mobile,legal,2024-10-04,true,0.2484,0,клиент не отвечает,sme
102248,16.4,EKB,,1318.71,mobile,ops,2024-12-09,true,0.6132,0,клиент не отвечает,retail
102249,31.9,KZN,44532.88,10897.42,mobile,sales,2026-04-16,false,0.4446,0,документы на проверке,retail
